"_lf_markers_0","_lf_source","_lf_pubdates_fetch","_lf_pubdates_source","_lf_relations_0_type","_lf_relations_0_term","_lf_relations_0__lf_id_hash","_lf_media_0_id","_lf_media_0_type","_lf_media_0_term","_lf_media_0__lf_id_hash","_lf_downloads_0_type","_lf_downloads_0_term","_lf_downloads_0__lf_id_hash","_lf_downloads_0_location","_lf_downloads_0_sha256","_lf_id_fields_0","_lf_content_fields_0","user_name","user_screen_name","user_location","user_description","user_url","user_followers_count","user_friends_count","user_favourites_count","user_utc_offset","user_geo_enabled","user_verified","user_statuses_count","user_lang","user_profile_image_url_https","user_user_id","user_user_created_at","medias_0_id","medias_0_type","medias_0_term","retweet_count","favorite_count","lang","favorited","retweeted","tweet_id","tweet","tweet_time","_lf_id_hash","_lf_content_hash","_lf_links_0_type","_lf_links_0_term","_lf_links_0__lf_id_hash","urls_0_type","urls_0_term","_lf_relations_1_type","_lf_relations_1_term","_lf_relations_1__lf_id_hash","mentions_0_mention","mentions_0_name","mentions_0_id","_lf_downloads_1_type","_lf_downloads_1_term","_lf_downloads_1__lf_id_hash","_lf_downloads_1_location","_lf_downloads_1_sha256","_lf_relations_2_type","_lf_relations_2_term","_lf_relations_2__lf_id_hash","_lf_relations_3_type","_lf_relations_3_term","_lf_relations_3__lf_id_hash","mentions_1_mention","mentions_1_name","mentions_1_id","mentions_2_mention","mentions_2_name","mentions_2_id","_lf_links_1_type","_lf_links_1_term","_lf_links_1__lf_id_hash","urls_1_type","urls_1_term","hashtags_0_tag","hashtags_0_original_tag","query","_lf_relations_4_type","_lf_relations_4_term","_lf_relations_4__lf_id_hash","_lf_relations_5_type","_lf_relations_5_term","_lf_relations_5__lf_id_hash","_lf_relations_6_type","_lf_relations_6_term","_lf_relations_6__lf_id_hash","_lf_relations_7_type","_lf_relations_7_term","_lf_relations_7__lf_id_hash","_lf_relations_8_type","_lf_relations_8_term","_lf_relations_8__lf_id_hash","_lf_relations_9_type","_lf_relations_9_term","_lf_relations_9__lf_id_hash","_lf_relations_10_type","_lf_relations_10_term","_lf_relations_10__lf_id_hash","mentions_3_mention","mentions_3_name","mentions_3_id","mentions_4_mention","mentions_4_name","mentions_4_id","mentions_5_mention","mentions_5_name","mentions_5_id","mentions_6_mention","mentions_6_name","mentions_6_id","mentions_7_mention","mentions_7_name","mentions_7_id","mentions_8_mention","mentions_8_name","mentions_8_id","mentions_9_mention","mentions_9_name","mentions_9_id","mentions_10_mention","mentions_10_name","mentions_10_id"
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-12T19:37:24.000Z","url","https://twitter.com/i/web/status/940666916473012226","ac04b7e045d5dd1e0475655237c2895ad2df1c5d768f235d8311bc252a8ee77a","","","","","url","https://twitter.com/i/web/status/940666916473012226","ac04b7e045d5dd1e0475655237c2895ad2df1c5d768f235d8311bc252a8ee77a","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",462,2227,"pt",,,"940666916473012226","- Deputado @FlavioBolsonaro consegue liminar na Justiça para suspender aumento do IPTU no Rio de Janeiro.

. Com… https://t.co/M97yJ9CYay","2017-12-12T19:37:24.000Z","27dc8a2ccd4bf1ea25a0a654e1772a1a362b531250824600ab2185744df3a293","ca90b2d11d4b545cb63001542ef47609685b81c6ce861d4337f35c9601e1c56b","url","https://twitter.com/i/web/status/940666916473012226","ac04b7e045d5dd1e0475655237c2895ad2df1c5d768f235d8311bc252a8ee77a","url","https://twitter.com/i/web/status/940666916473012226","twitter_mention","FlavioBolsonaro","c658c485b22b5854c9fcdecd473fcc5674953d851ad72fcf86ca47601128b2d2","FlavioBolsonaro","FlavioBolsonaro","40053694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-12T10:30:10.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/940527974448881664/pu/img/ssZCPJvPgohUwLUP.jpg:large","54476e45e3d287243d3290e6017b29afb5e2b9f610619cca1ee8a11d90b31483","940527974448881664","image","https://pbs.twimg.com/ext_tw_video_thumb/940527974448881664/pu/img/ssZCPJvPgohUwLUP.jpg:large","79ce10d4eaa71bb2526a20325268f4dfd882cd8fd493b4900a3a7837c52fd186","image","https://pbs.twimg.com/ext_tw_video_thumb/940527974448881664/pu/img/ssZCPJvPgohUwLUP.jpg:large","79ce10d4eaa71bb2526a20325268f4dfd882cd8fd493b4900a3a7837c52fd186","downloads/image/79ce10d4eaa71bb2526a20325268f4dfd882cd8fd493b4900a3a7837c52fd186/ssZCPJvPgohUwLUP.jpg:large","b188d2dc87b19d001792e5e41ac6d410e22260fe305bf1d9a8a77ad5a063916a","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","940527974448881664","image","https://pbs.twimg.com/ext_tw_video_thumb/940527974448881664/pu/img/ssZCPJvPgohUwLUP.jpg:large",1214,3268,"pt",,,"940529203094740992","Hugo Chávez e Lula  antes das eleições, posavam de democratas. https://t.co/XzY1ILaqoQ","2017-12-12T10:30:10.000Z","3bba3c6e04cc7f3521110a1f340bb5595ea5320a4ffe0d5bb544263483eec369","741f451dd2deaafaaa2ad1b82bc2102fbb32a590e97228ae1d01f284c040bea9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-12T00:28:38.000Z","url","https://twitter.com/i/web/status/940377818906742785","bc5c9531a5b93995c0ee6ddc036504fc2832330d9cdd49b4047e7c8455d43ecf","","","","","url","https://twitter.com/i/web/status/940377818906742785","bc5c9531a5b93995c0ee6ddc036504fc2832330d9cdd49b4047e7c8455d43ecf","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",1102,4909,"pt",,,"940377818906742785","Agora me acusam de andar de jatinho e pagar para ser recepcionado em aeroporto... kkkkk! Tudo para me misturar com… https://t.co/HYg3rnpgEq","2017-12-12T00:28:38.000Z","6b601b1f32a6a171d36ea2a9a6ca83f493bf1e61a10a54563ea0210fc02f5e92","eff43b198082d3b41cf25d15ab9580b7273aa5fd0abbd9bc5c68df17840a16dd","url","https://twitter.com/i/web/status/940377818906742785","bc5c9531a5b93995c0ee6ddc036504fc2832330d9cdd49b4047e7c8455d43ecf","url","https://twitter.com/i/web/status/940377818906742785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-12T00:00:40.000Z","url","https://twitter.com/i/web/status/940370784425529346","7de135fac5f534da4e546dfb9d021aaac1eb60bd19c9765f6c014a8e2d90eba5","","","","","url","https://twitter.com/i/web/status/940370784425529346","7de135fac5f534da4e546dfb9d021aaac1eb60bd19c9765f6c014a8e2d90eba5","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",2381,10053,"pt",,,"940370784425529346","O jogo sujo continua....como sempre falamos; seremos nós contra todo o sistema e diariamente teremos que desarmar d… https://t.co/GhV6nb7Prt","2017-12-12T00:00:40.000Z","d50724a83951524459adf9a9de65101e98bf9888d25a7b733a8d07855b069a80","23904003d62e3f7334024a1298d9c5df2b19c56e2b3d10a097e182f097d677c4","url","https://twitter.com/i/web/status/940370784425529346","7de135fac5f534da4e546dfb9d021aaac1eb60bd19c9765f6c014a8e2d90eba5","url","https://twitter.com/i/web/status/940370784425529346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-11T22:29:23.000Z","url","https://pbs.twimg.com/media/DQzJVd7W0AEq0Dc.jpg:large","ca3e7be76cdb424ed4e3f0b0c50d0e4b874f3d19068395a9c077f70011d39640","940347792861614081","image","https://pbs.twimg.com/media/DQzJVd7W0AEq0Dc.jpg:large","b245e9ef8929d8f2e581342d0612ed229939eeb4d1e069d6302dcbae81e06c22","image","https://pbs.twimg.com/media/DQzJVd7W0AEq0Dc.jpg:large","b245e9ef8929d8f2e581342d0612ed229939eeb4d1e069d6302dcbae81e06c22","downloads/image/b245e9ef8929d8f2e581342d0612ed229939eeb4d1e069d6302dcbae81e06c22/DQzJVd7W0AEq0Dc.jpg:large","3b0d2526130aa3ce6c67f9e9c9a5cd60d7114d4cb6dbdd1c42aa9b51655e2c36","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","940347792861614081","image","https://pbs.twimg.com/media/DQzJVd7W0AEq0Dc.jpg:large",341,2478,"es",,,"940347811069071360","Entrevista para TV de Portugal. 🇧🇷🇵🇹 https://t.co/VUfUZVsi8S","2017-12-11T22:29:23.000Z","d5dc219435dacc5f27e90bc4447e1894d928328cc49ef257eaad1f04420f7348","69264d7ac33c757c647a55b05fc6e4c5a19cec4de2b442d182ce579bba5a9b12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-11T18:37:06.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/940288401596542976/pu/img/-lol7C0JytM1CB-3.jpg:large","19b20cf419f19b702e3928e202e523ed77a91397d0308142a3497fa8852874b8","940288401596542976","image","https://pbs.twimg.com/ext_tw_video_thumb/940288401596542976/pu/img/-lol7C0JytM1CB-3.jpg:large","3f17e0d501e672448bfcd8f7cf357f6680130077ca758b9f3a7a3b0bc8b2e6df","image","https://pbs.twimg.com/ext_tw_video_thumb/940288401596542976/pu/img/-lol7C0JytM1CB-3.jpg:large","3f17e0d501e672448bfcd8f7cf357f6680130077ca758b9f3a7a3b0bc8b2e6df","downloads/image/3f17e0d501e672448bfcd8f7cf357f6680130077ca758b9f3a7a3b0bc8b2e6df/-lol7C0JytM1CB-3.jpg:large","be2bdce47c1a291922fa29d030d3d768a1a05f641bcc51ec69a27d59476bd2cc","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","940288401596542976","image","https://pbs.twimg.com/ext_tw_video_thumb/940288401596542976/pu/img/-lol7C0JytM1CB-3.jpg:large",363,1783,"pt",,,"940289356039884801","Pedra Branca/CE: Heitor Freire e Sr. Waldemar (91 anos), um abraço. https://t.co/34kJqmRqTu","2017-12-11T18:37:06.000Z","686cf0757a2f7bb50a13aecc847bc70e387531947e1f80754488e0719ef18ce3","efb0a460651511be5af11e9786f326a1b3963fd5eb96fd8a58622c323146b83d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-11T02:17:21.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/940042614182625283/pu/img/THuVGv0jDKq4lQzW.jpg:large","2d06993df1910ccfbf54be41ebb9ca1f8361e5d976ed38b5aa58aeb4f7ea22a2","940042614182625283","image","https://pbs.twimg.com/ext_tw_video_thumb/940042614182625283/pu/img/THuVGv0jDKq4lQzW.jpg:large","5dca6f1d809c89f74d50c7efefee287e3b0dd0fba1822f33818b46b579cb84e9","image","https://pbs.twimg.com/ext_tw_video_thumb/940042614182625283/pu/img/THuVGv0jDKq4lQzW.jpg:large","5dca6f1d809c89f74d50c7efefee287e3b0dd0fba1822f33818b46b579cb84e9","downloads/image/5dca6f1d809c89f74d50c7efefee287e3b0dd0fba1822f33818b46b579cb84e9/THuVGv0jDKq4lQzW.jpg:large","350de659b97e6a7b612226592d8271ad9003e1b4a3950b609369b86d95a07a20","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","940042614182625283","image","https://pbs.twimg.com/ext_tw_video_thumb/940042614182625283/pu/img/THuVGv0jDKq4lQzW.jpg:large",5834,11297,"pt",,,"940042793296134144","- Lula: ""Governadores  eleitos democraticamente não merecem estar presos só porque roubaram o povo."" https://t.co/esMBYd6CFR","2017-12-11T02:17:21.000Z","9a6caebdf974546d336347b4218886438b4ddc4748eb6130f22d758e5439243b","d10db57c3517fdc64b770fb970c3d71c887dd402c6715c1ffb4988bb1cb2b680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-11T01:06:08.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/940024472572186624/pu/img/d42BwktZERwps7NA.jpg:large","b3f3a493afa814a6350b3be1c49e2e67d4cc771034823bcaf1635cceb5b48716","940024472572186624","image","https://pbs.twimg.com/ext_tw_video_thumb/940024472572186624/pu/img/d42BwktZERwps7NA.jpg:large","de2b7b7f1a2684735b625b6230d89b5f19363c9f5b645d4156417a363ca19def","image","https://pbs.twimg.com/ext_tw_video_thumb/940024472572186624/pu/img/d42BwktZERwps7NA.jpg:large","de2b7b7f1a2684735b625b6230d89b5f19363c9f5b645d4156417a363ca19def","downloads/image/de2b7b7f1a2684735b625b6230d89b5f19363c9f5b645d4156417a363ca19def/d42BwktZERwps7NA.jpg:large","66c1e4a3348186536e23c48bcdd244c76b9d28c6443a30a8c612f3bcd912824d","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","940024472572186624","image","https://pbs.twimg.com/ext_tw_video_thumb/940024472572186624/pu/img/d42BwktZERwps7NA.jpg:large",866,3537,"und",,,"940024871253397504","? https://t.co/Me7hUDODtG","2017-12-11T01:06:08.000Z","82e5f590f480fab4c2c00760ee9bce99ce1828e3b44bc52e57f153de6124561f","71ea675af99f001af83b1dfab035acd37c57b144da45ad3ba15151d0bdd1aa75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-10T23:44:16.000Z","url","https://twitter.com/i/web/status/940004266680442881","ec850fb8b3e09bc493854c854b3feb2bcacc66e58f5f75fa5fbdbd500f58afea","","","","","url","https://twitter.com/i/web/status/940004266680442881","ec850fb8b3e09bc493854c854b3feb2bcacc66e58f5f75fa5fbdbd500f58afea","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",338,1414,"pt",,,"940004266680442881","Não há problema algum em fazer negócio com a China, pelo contrário, mas do jeito que está sendo feito. Simples e di… https://t.co/B5TbDILxA4","2017-12-10T23:44:16.000Z","ac93bd7ccad5dfa1160d4feff9ddd2f0ccb468c4dd714ba62a7fd1d31af69fc4","32a1f95c16ecc5e229382fdeccfd52d6cd38793a3ffdf3ca6b7b80e396c4d80f","url","https://twitter.com/i/web/status/940004266680442881","ec850fb8b3e09bc493854c854b3feb2bcacc66e58f5f75fa5fbdbd500f58afea","url","https://twitter.com/i/web/status/940004266680442881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-10T19:39:44.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/939941018404884480/pu/img/_P4-G7vBC2AD2Mmy.jpg:large","cec082cb45ba78b7b975ca8d452f79571173b593bca765badca6503b754a92fb","939941018404884480","image","https://pbs.twimg.com/ext_tw_video_thumb/939941018404884480/pu/img/_P4-G7vBC2AD2Mmy.jpg:large","2bfe3dd0d1805b8c7a43589e3a57acd68e2c4753824e57973cce174035a93e72","image","https://pbs.twimg.com/ext_tw_video_thumb/939941018404884480/pu/img/_P4-G7vBC2AD2Mmy.jpg:large","2bfe3dd0d1805b8c7a43589e3a57acd68e2c4753824e57973cce174035a93e72","downloads/image/2bfe3dd0d1805b8c7a43589e3a57acd68e2c4753824e57973cce174035a93e72/_P4-G7vBC2AD2Mmy.jpg:large","ca1e37a392bd605b51a9b4121f2fb9d5a60d77cac31e72b790b2eb3d25093d7e","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","939941018404884480","image","https://pbs.twimg.com/ext_tw_video_thumb/939941018404884480/pu/img/_P4-G7vBC2AD2Mmy.jpg:large",880,4257,"pt",,,"939942729383018496","- Jerusalém, capital de Israel.

- Qual a sua posição?

- A minha dei em Anápolis/GO. https://t.co/wsHGI0BVTg","2017-12-10T19:39:44.000Z","51652d8b447401e34cac8cfbb66ab731c7467ce484d28567a8f7e92c75ceb61e","7ff02c0052cea6d23865cf78b654e9885aec3cb1708222a0bdbc06f332a1d203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-10T14:42:27.000Z","url","https://twitter.com/i/web/status/939867914840215552","2567e2a4872707b0eb2b5928f7cf00420618c36f70ee4283a67c6612de592ef7","","","","","url","https://twitter.com/i/web/status/939867914840215552","2567e2a4872707b0eb2b5928f7cf00420618c36f70ee4283a67c6612de592ef7","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",1619,5870,"pt",,,"939867914840215552","China assume controle de 20% do mercado de sementes de milho no Brasil, o País está perdendo o controle da produção… https://t.co/HN66eWrVcJ","2017-12-10T14:42:27.000Z","dc6e2d2d1e3ab451907bc97602e7f8b23f80e0ec84b8312924ee6d025fca48b3","d957ee462db827f79252df7f9ced50786fadac8e3a129aee118d54190f14b976","url","https://twitter.com/i/web/status/939867914840215552","2567e2a4872707b0eb2b5928f7cf00420618c36f70ee4283a67c6612de592ef7","url","https://twitter.com/i/web/status/939867914840215552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-09T19:43:43.000Z","url","https://twitter.com/i/web/status/939581342043590656","376a52bde515aad036e6d59ba724472fec7b23d84d695d43c7bb6ef5e7ec3909","","","","","url","https://twitter.com/i/web/status/939581342043590656","376a52bde515aad036e6d59ba724472fec7b23d84d695d43c7bb6ef5e7ec3909","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",1275,4706,"pt",,,"939581342043590656","Temos que ter um Ministro da Defesa, um Oficial-General preocupado com sua tropa e com os interesses dos cidadãos d… https://t.co/dzouONcujL","2017-12-09T19:43:43.000Z","50180ec633eda0d8edce9cb2432c22ea0738f4a3b00fb7cdff9516a3217a5eec","51a5a405f0dd62ecc4f2168bec1da9a2da6b2462f7e471923f1c9045d219bd87","url","https://twitter.com/i/web/status/939581342043590656","376a52bde515aad036e6d59ba724472fec7b23d84d695d43c7bb6ef5e7ec3909","url","https://twitter.com/i/web/status/939581342043590656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-09T19:19:29.000Z","url","https://pbs.twimg.com/media/DQoKsE6X4AAvTX_.jpg:large","fdc79ad45174e6ffd23788152f8994c4f1f41489dc8c83f08daf3fc5392017d2","939575224609267712","image","https://pbs.twimg.com/media/DQoKsE6X4AAvTX_.jpg:large","246890549679adcffeaf4e4d2374693e3c8835ad9c3ed89af3b58d905533ee78","image","https://pbs.twimg.com/media/DQoKsE6X4AAvTX_.jpg:large","246890549679adcffeaf4e4d2374693e3c8835ad9c3ed89af3b58d905533ee78","downloads/image/246890549679adcffeaf4e4d2374693e3c8835ad9c3ed89af3b58d905533ee78/DQoKsE6X4AAvTX_.jpg:large","b1f2b9a01f07fc7e462f929709a396d768a6fb469c282999b328ce773a91d6af","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","939575224609267712","image","https://pbs.twimg.com/media/DQoKsE6X4AAvTX_.jpg:large",949,4271,"pt",,,"939575243022184448","Por que será que não me espanto com estas colocações? https://t.co/UnieiOFaEI","2017-12-09T19:19:29.000Z","922870674599d0fd7db2f0755495589e4b96d92dd65c395e1fa4b3bad8378a28","5a6af7868652a7b59ca79675a46cb3c0059494179d018bed254c7f0732d1261b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-09T10:29:32.000Z","url","https://twitter.com/i/web/status/939441878700888065","decfbf8c947d0b0e068a9d84101e8e1483428eab8fecf1ef9583d70aa7357df3","","","","","url","https://twitter.com/i/web/status/939441878700888065","decfbf8c947d0b0e068a9d84101e8e1483428eab8fecf1ef9583d70aa7357df3","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",233,1006,"pt",,,"939441878700888065","Canal 14 NET Anápolis. Entrevista objetiva, direta, sem maldades ou pegadinhas. Ao final um Secretário e um vereado… https://t.co/Y6PD9NxEA8","2017-12-09T10:29:32.000Z","35716f1e0c5a9ba898bf8104c7a6ec0c8179ac1cc5e1b66325437b760f5c63eb","7de4e036605d72fb3b7370d590540a1131d101047b31ac3ea1b0b0c1fdd364ca","url","https://twitter.com/i/web/status/939441878700888065","decfbf8c947d0b0e068a9d84101e8e1483428eab8fecf1ef9583d70aa7357df3","url","https://twitter.com/i/web/status/939441878700888065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2017-12-09T10:06:24.000Z","twitter_mention","3455de10cd344c6","9c0bd705e2d1c2631c67bcac5f39957b9889dc7c1e9e88e70c1334a3c9391a0e","","","","","","","","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",20,124,"pt",,,"939436055643779072","@3455de10cd344c6 Vamos reestabelecer a Ordem e o Progresso como escrito na bandeira Brasileira.","2017-12-09T10:06:24.000Z","868cc8b81b908d0f7ed73b69d63a35a3cb6411c2cfd0877120716cb6d4468302","9670a48e900f49c70abc2cb93ad161489fe11a7c24fcb586c726d1a129cf998a","","","","","","","","","3455de10cd344c6","Adriano Froes","2767821813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
